Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2024-11-14,153.0703125,153.09869273754623,151.06468428842223,151.21605517901727,10111200
2024-11-15,152.71080017089844,153.6190110190404,152.08640611502094,152.8054105801605,9022800
2024-11-18,153.63783264160156,154.36417163865914,152.02271708548383,153.44669617287298,6075400
2024-11-19,152.52923583984375,153.32245145878863,151.71688761634587,152.89239075690418,4657400
2024-11-20,154.18258666992188,154.2877139149896,152.70125351952274,152.8254987862695,6391300
2024-11-21,154.4692840576172,155.44408432940313,154.14433605091213,154.8420052398357,7945200
2024-11-22,155.1669464111328,155.4058706317349,154.01054676699675,154.35459822797486,7005900
2024-11-25,153.2555389404297,155.9410446065838,152.74902080467416,154.9662297905289,10702400
2024-11-26,155.32940673828125,155.72124594380819,154.24946463911854,155.11915226618274,7369500
2024-11-27,154.9280242919922,157.38415773005283,154.45017584430641,155.54922144087274,7674500
2024-11-29,154.75599670410156,155.53967518556865,153.54227210394325,155.06182672109688,5077000
2024-12-02,155.02359008789062,155.73079641311537,153.01662090042407,155.10003300187998,6229600
2024-12-03,154.74644470214844,155.9697356023411,154.23992649735513,155.75948111173506,5900100
2024-12-04,151.30593872070312,154.66998127604168,150.8663117346017,154.66042955693544,7862700
2024-12-05,152.27117919921875,153.55180946438122,151.6595338052026,152.23294315928098,6358400
2024-12-06,148.36239624023438,151.79334470929103,148.29549045559165,151.71688720517557,9701700
2024-12-09,150.12088012695312,152.98797100504746,149.87240416731848,150.04442262027052,9404500
2024-12-10,150.04440307617188,152.45276318324707,149.75769110915257,152.0131362227806,9126200
2024-12-11,149.2894287109375,150.2068896272443,148.89758945701686,149.9106259025457,13764700
2024-12-12,147.85586547851562,149.5952261553969,147.43535653298179,148.96446273709614,7621500
2024-12-13,147.05308532714844,148.09480608766475,146.2885394318261,148.00878227907953,5816200
2024-12-16,142.74288940429688,147.07219518973056,142.63776216210584,147.07219518973056,11961200
2024-12-17,141.5482635498047,142.06433344154507,140.40143022599958,141.44313631112723,11909300
2024-12-18,137.69680786132812,142.0834530292247,137.60123234046648,141.21376537082566,10174500
2024-12-19,134.89662170410156,138.34668835478314,134.70548522634311,138.16511817971863,16544300
2024-12-20,136.5213165283203,136.5213165283203,134.32321060442143,134.58125286672225,32209200
2024-12-23,136.635986328125,136.99915581493528,135.2693321843971,136.16768959948948,8156500
2024-12-24,137.46743774414062,137.65857420640052,135.95743490156602,136.7602313755013,3556100
2024-12-26,137.6012420654297,137.91662380723025,136.56908761484,137.304978345708,4492600
2024-12-27,137.62034606933594,139.25459409533102,137.0373704089256,137.8974917387483,5296500
2024-12-30,136.7315673828125,137.60124051006832,136.0434644235306,137.41965575931647,6194800
2024-12-31,138.4231414794922,138.90098995014725,136.97049262830097,137.1616291000074,6137800
2025-01-02,140.21029663085938,141.5100449797736,139.03477896089814,139.03477896089814,7170300
2025-01-03,141.29978942871094,141.92098656710596,140.77415322857365,141.00351114661385,5809000
2025-01-06,140.7359161376953,143.66991253481797,140.36319494088195,141.8254099885941,5888700
2025-01-07,142.9626922607422,143.83237991825393,141.08953454909218,141.93053788415304,7736000
2025-01-08,143.6412353515625,144.48223863915229,141.47179948110994,141.4813511995364,7640900
2025-01-10,146.3554229736328,147.50225633935716,144.18598692314245,146.61346522032346,11074700
2025-01-13,148.467529296875,150.37892322624435,147.17733256143933,147.27290809101916,11774100
2025-01-14,149.94882202148438,149.95838832245676,147.61693408003325,148.3337066797206,6830200
2025-01-15,151.31549072265625,151.65954218722914,149.45188469904363,149.92973314524056,7900000
2025-01-16,152.3189697265625,152.81592159257522,151.02877313657453,151.02877313657453,5578900
2025-01-17,154.31637573242188,154.60308771177372,151.76466682346688,152.0800485424762,9260400
2025-01-21,151.22947692871094,154.249467934434,150.51270428109223,154.0105437185611,10131400
2025-01-22,149.4805450439453,151.42060844694458,149.34674807073074,150.6942695214001,7232200
2025-01-23,149.0982666015625,150.94276918283197,148.72554539766745,150.64650548009195,5979800
2025-01-24,148.75421142578125,150.49358672240578,148.39105653282843,149.52833813711726,8003800
2025-01-27,150.2642364501953,150.8949999751976,148.6300027332464,149.40411497630421,7141000
2025-01-28,149.2894287109375,151.87935930918144,148.3050474248413,150.7229741525979,6425400
2025-01-29,148.79244995117188,149.64301959318004,147.95143202818775,148.82111969102115,5630600
2025-01-30,149.39454650878906,150.47447409023093,148.62998607171642,149.62390443196668,6931900
2025-01-31,142.58041381835938,147.5309164472405,142.06432935867414,146.947940791834,16726800
2025-02-03,142.72377014160156,144.1764334984837,141.25200334650714,142.39883669866578,7605000
2025-02-04,146.43190002441406,146.5943667694931,142.13126339172862,142.13126339172862,8458100
2025-02-05,146.2120819091797,146.98619410691168,145.54308237668113,146.2120819091797,6533700
2025-02-06,145.17034912109375,148.3814911964794,144.3675672479416,147.38757286535437,6420500
2025-02-07,145.85845947265625,146.99574114232828,145.18947454425438,145.72466248697586,4724900
2025-02-10,148.868896484375,148.89756622211212,147.2346485194779,147.45445470305464,5653800
2025-02-11,150.4649200439453,151.67865917217242,149.2033931548695,149.4232139382182,6011800
2025-02-12,148.03744506835938,150.49359311920156,147.7220779218783,149.80549017950602,6693500
2025-02-13,148.97401428222656,149.49008411158752,146.52743293176331,147.92274202252355,7836400
2025-02-14,150.10459899902344,152.14348661954065,149.66011055731335,149.8533670426014,5828800
2025-02-18,150.89697265625,152.00820852640362,149.56347781644567,150.10460188346048,5981500
2025-02-19,151.93089294433594,153.02281341461736,150.74235160819956,151.24483024202692,4945800
2025-02-20,153.43832397460938,153.59293506335487,151.77630637643244,152.1918070898454,6256200
2025-02-21,151.63134765625,153.59292969956564,151.534726787552,152.8005737003343,6689800
2025-02-24,152.5686492919922,152.99382237724163,151.46707118226576,151.7956086592226,5925000
2025-02-25,151.14820861816406,153.63159953836896,150.22057154859266,152.66530232325894,6810900
2025-02-26,149.9113311767578,151.40909462739089,149.19626601629128,151.3414467531673,6005200
2025-02-27,151.38978576660156,152.95518256624595,149.59247232294388,150.44281860646706,7517200
2025-02-28,153.27406311035156,153.32238092113684,149.6987662801253,151.41877418349674,8828500
2025-03-03,147.93043518066406,154.69451559764394,146.64525813209485,154.08575838639288,9059800
2025-03-04,146.87716674804688,148.95469972200226,144.99289025511825,146.11379848740762,8826300
2025-03-05,145.72727966308594,146.2684037407528,142.76075489997461,145.08951996675344,9288300
2025-03-06,147.79515075683594,148.16234840354537,144.43244069833997,145.43738327811727,7314700
2025-03-07,151.07090759277344,152.1434981234264,148.52955586725528,148.7614577693257,8562600
2025-03-10,152.2594451904297,154.96506534706384,150.9066203675886,151.8922475643762,11750300
2025-03-11,148.88706970214844,153.48663892267714,148.60683526595375,153.09045354434656,10466300
2025-03-12,147.5245819091797,149.5731271182161,147.0897511471044,148.46189131018767,9710200
2025-03-13,148.43289184570312,149.2252477670536,146.79984745661716,147.1283849180424,9022800
2025-03-14,151.7279815673828,151.94056811846787,147.85312058630663,148.8001024027853,6671500
2025-03-17,153.3706817626953,154.07607453963234,151.4767328989521,151.92123606666016,7615200
2025-03-18,155.39024353027344,155.66080555479724,153.46732162344532,154.35631323895558,9289500
2025-03-19,158.52105712890625,158.99453331598966,155.4772121306094,155.54486001134987,11503900
2025-03-20,159.21678161621094,159.73857557678073,156.93631980854397,157.63205491898637,9545900
2025-03-21,159.1974639892578,159.33274500772262,157.6127371681594,158.94623202483038,21625500
2025-03-24,159.45835876464844,160.8208265312801,158.78195371303622,159.1394789379189,8068000
2025-03-25,160.34735107421875,162.16399443043437,159.545322672156,160.4826320851375,7869200
2025-03-26,162.30892944335938,163.26556890618446,161.6131943330364,161.72914526991553,10076100
2025-03-27,161.03341674804688,162.55051037539766,160.26039081119322,161.61320094521176,6862700
